Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Suranga Lakmal,49619,18,5,73,3,4.05,0,0,0
Dilruwan Perera,49920,31,6,75,5,2.41,0,0,0
Akila Dananjaya,574178,20,2,96,1,4.80,0,0,0
Rangana Herath,49178,25,4,78,1,3.12,0,0,0
Dhananjaya de Silva,465793,3,0,18,0,6.00,0,0,0
James Anderson,8608,10,0,26,1,2.60,0,0,1
Sam Curran,662973,6,1,16,1,2.66,0,0,1
Jack Leach,455524,18,2,41,2,2.27,0,0,1
Moeen Ali,8917,21,4,66,4,3.14,0,0,1
Adil Rashid,244497,9,1,30,2,3.33,0,0,1
Ben Stokes,311158,4,0,22,0,5.50,0,0,1
Dilruwan Perera,49920,30,3,94,2,3.13,0,0,2
Suranga Lakmal,49619,9,2,30,0,3.33,0,2,2
Rangana Herath,49178,23,1,59,2,2.56,0,0,2
Akila Dananjaya,574178,18.5,2,87,1,4.61,0,0,2
Dhananjaya de Silva,465793,12.1,2,41,0,3.36,0,0,2
Sam Curran,662973,5,1,15,0,3.00,0,0,3
James Anderson,8608,12,2,27,0,2.25,0,0,3
Moeen Ali,8917,20,2,71,4,3.55,0,0,3
Adil Rashid,244497,18.1,0,59,1,3.24,0,0,3
Jack Leach,455524,21,1,60,3,2.85,0,0,3
Ben Stokes,311158,8,2,16,1,2.00,0,0,3
Joe Root,303669,1,0,1,0,1.00,0,0,3
