Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,3.1,0,26,3,8.21,9,5,0,0,0,0
Clive Rose,288285,4,0,37,0,9.25,5,5,0,0,0,0
Nathan Ellis,826915,3,0,15,3,5.00,8,1,0,0,0,0
Riley Meredith,961713,4,0,26,3,6.50,9,1,1,2,0,0
Qais Ahmad,914171,4,0,23,1,5.75,5,0,0,0,0,0
D'Arcy Short,308798,1,0,13,0,13.00,2,1,1,0,0,0
Kane Richardson,272262,3.1,0,21,0,6.63,8,2,0,0,0,1
Richard Gleeson,473191,1,0,7,0,7.00,3,1,0,1,0,1
Tom Cooper,219885,4,0,32,2,8.00,4,2,1,0,0,1
Beau Webster,381329,4,0,24,0,6.00,4,0,0,0,0,1
Cameron Boyce,326625,4,0,20,1,5.00,8,1,0,1,0,1
Harry Gurney,244639,3,0,35,0,11.66,1,2,2,1,0,1
