Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Craig Young,364343,8,0,61,3,7.62,23,9,1,1,1,0
Mark Adair,526441,7,0,52,0,7.42,18,4,2,3,0,0
Andy McBrine,417381,10,2,22,1,2.20,48,1,0,2,0,0
Josh Little,928067,7,1,27,1,3.85,28,4,0,0,0,0
Simi Singh,1005257,10,1,37,3,3.70,38,1,2,1,0,0
Harry Tector,961407,8,0,52,1,6.50,29,4,3,3,0,0
Naveen-ul-Haq,793447,7.1,0,45,1,6.27,24,6,1,0,1,1
Mujeeb Ur Rahman,974109,10,0,43,2,4.30,37,2,2,2,0,1
Mohammad Nabi,25913,10,0,53,1,5.30,30,2,2,0,1,1
Gulbadin Naib,352048,3,0,23,0,7.66,9,1,2,0,0,1
Rashid Khan,793463,9,0,29,4,3.22,31,1,0,2,0,1
Javed Ahmadi,308235,8,0,35,0,4.37,23,3,0,0,0,1
