Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Marsh,272450,4,0,53,0,13.25,6,4,3,2,0,0
Mitchell Johnson,6033,4,0,43,0,10.75,9,6,2,0,0,0
Jhye Richardson,774223,4,0,37,0,9.25,13,2,3,5,0,0
Matthew Kelly,638912,4,0,34,1,8.50,6,3,1,0,0,0
Tim Bresnan,9310,4,0,40,2,10.00,6,4,1,2,0,0
Thomas Rogers,627627,4,0,31,3,7.75,9,2,1,1,1,1
Riley Meredith,961713,3,0,29,1,9.66,6,3,1,2,0,1
Jofra Archer,669855,3,0,28,0,9.33,9,5,0,3,0,1
Clive Rose,288285,3,0,22,1,7.33,7,0,2,0,0,1
Dan Christian,4864,3.5,0,17,4,4.43,14,1,0,2,0,1
Simon Milenko,326639,1,0,10,0,10.00,0,1,0,0,0,1
