Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Fidel Edwards,51782,2,0,19,0,9.50,5,4,0,0,0,0
Kevin Sinclair,1206110,4,0,32,0,8.00,3,1,1,0,0,0
Jason Holder,391485,4,0,36,1,9.00,8,3,1,3,0,0
Obed McCoy,906783,4,0,34,1,8.50,7,1,2,1,0,0
Dwayne Bravo,51439,4,0,25,2,6.25,7,2,0,2,0,0
Fabian Allen,670013,2,0,11,0,5.50,2,0,0,0,0,0
Akila Dananjaya,574178,4,0,13,1,3.25,16,0,1,0,0,1
Dushmantha Chameera,552152,4,0,26,2,6.50,12,2,1,0,2,1
Thisara Perera,233514,2,0,42,0,21.00,1,5,3,0,0,1
PWH de Silva,784379,4,0,17,3,4.25,12,0,1,0,0,1
Lakshan Sandakan,429738,3.4,0,10,3,2.72,12,0,0,0,0,1
Danushka Gunathilaka,345821,1,0,8,1,8.00,3,0,1,0,0,1
