Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,4,0,34,2,8.50,9,4,1,0,0,0
Jofra Archer,669855,4,0,47,1,11.75,8,5,3,0,0,0
Clive Rose,288285,4,0,30,2,7.50,9,3,1,0,0,0
Riley Meredith,961713,4,0,44,1,11.00,9,4,2,3,1,0
D'Arcy Short,308798,2,0,16,0,8.00,3,2,0,1,0,0
Johan Botha,44149,2,0,20,0,10.00,0,2,0,0,0,0
Jonathan Cook,1137279,4,0,31,0,7.75,8,1,2,0,0,1
Chris Green,787073,3,0,26,0,8.66,5,2,1,0,0,1
Sam Rainbird,333872,2.1,0,25,2,11.53,5,2,1,2,1,1
Daniel Sams,826901,4,0,54,0,13.50,7,5,3,0,1,1
Fawad Ahmed,240609,4,0,34,0,8.50,4,1,2,0,0,1
Nathan McAndrew,785323,1,0,15,0,15.00,2,2,1,0,0,1
Jason Sangha,959827,1,0,11,0,11.00,1,2,0,0,0,1
