Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,37,1,9.25,7,4,1,1,0,0
Khaleel Ahmed,942645,4,0,47,1,11.75,6,6,2,0,0,0
Hardik Pandya,625371,4,0,44,0,11.00,5,4,2,0,0,0
Krunal Pandya,471342,4,0,54,0,13.50,3,3,4,2,0,0
Kuldeep Yadav,559235,4,0,26,2,6.50,8,1,1,0,0,0
Mitchell Santner,502714,3,0,32,2,10.66,6,3,1,2,0,1
Tim Southee,232364,4,0,47,0,11.75,5,5,2,2,0,1
Scott Kuggeleijn,539548,4,0,37,1,9.25,7,3,2,0,0,1
Blair Tickner,854909,4,0,34,1,8.50,8,1,2,2,0,1
Ish Sodhi,559066,2,0,30,0,15.00,3,0,4,1,0,1
Daryl Mitchell,381743,3,0,27,2,9.00,5,1,2,0,0,1
