Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sam Curran,662973,4,0,28,3,7.00,9,3,0,1,0,0
Jofra Archer,669855,4,0,28,1,7.00,8,1,1,0,0,0
Tom Curran,550235,4,0,55,1,13.75,6,3,4,2,0,0
Adil Rashid,244497,4,0,27,0,6.75,6,0,1,1,0,0
Chris Jordan,288992,4,0,40,1,10.00,5,3,1,3,0,0
George Linde,481875,4,0,20,2,5.00,13,1,1,0,0,1
Kagiso Rabada,550215,4,0,32,0,8.00,10,4,1,0,0,1
Beuran Hendricks,379927,4,0,56,0,14.00,6,7,1,5,0,1
Lungi Ngidi,542023,3.2,0,31,2,9.30,6,2,2,1,0,1
Tabraiz Shamsi,379145,3,0,27,1,9.00,5,0,2,1,0,1
Heinrich Klaasen,436757,1,0,14,0,14.00,2,0,2,0,0,1
