Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Trent Boult,277912,34,7,106,1,3.11,0,0,0
Colin de Grandhomme,55395,30,11,44,2,1.46,0,0,0
Neil Wagner,233713,37,12,63,0,1.70,0,1,0
Ajaz Patel,595783,39,5,120,1,3.07,0,0,0
Ish Sodhi,559066,22,1,63,0,2.86,0,0,0
Kane Williamson,277906,5,0,20,0,4.00,0,0,0
Mohammad Abbas,389666,9,4,18,0,2.00,0,1,1
Hasan Ali,681305,10,5,25,1,2.50,0,0,1
Mohammad Hafeez,41434,2,1,1,0,0.50,0,0,1
Yasir Shah,43685,12.3,1,41,8,3.28,0,0,1
Bilal Asif,498875,2,1,2,0,1.00,0,0,1
Mohammad Abbas,389666,15,7,29,0,1.93,0,0,2
Hasan Ali,681305,19,7,46,3,2.42,0,0,2
Yasir Shah,43685,44.5,9,143,6,3.18,0,0,2
Mohammad Hafeez,41434,3,1,6,0,2.00,0,0,2
Bilal Asif,498875,27,5,61,1,2.25,0,0,2
Haris Sohail,318788,4,0,16,0,4.00,0,0,2
