Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,10,1,71,1,7.10,25,8,1,1,0,0
Jasprit Bumrah,625383,10,0,56,1,5.60,31,6,1,1,0,0
Hardik Pandya,625371,7,0,41,0,5.85,21,5,0,0,1,0
Yuzvendra Chahal,430246,10,0,45,2,4.50,31,2,1,0,0,0
Kuldeep Yadav,559235,10,0,34,3,3.40,33,0,1,0,0,0
Kedar Jadhav,290716,3,0,19,0,6.33,7,2,0,0,0,0
Morne Morkel,46538,7,0,35,1,5.00,26,4,1,1,0,1
Kagiso Rabada,550215,9.3,0,48,0,5.05,29,6,0,0,0,1
Chris Morris,439952,7,0,52,0,7.42,18,5,1,2,0,1
Imran Tahir,40618,10,0,51,0,5.09,21,2,1,0,0,1
Andile Phehlukwayo,540316,8,0,42,2,5.25,23,4,0,2,0,1
Jean-Paul Duminy,44932,2,0,16,0,8.00,3,2,0,1,0,1
Aiden Markram,600498,2,0,20,0,10.00,2,1,0,1,0,1
