Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shehan Madushanka,1043681,3,0,39,0,13.00,7,5,2,2,0,0
Danushka Gunathilaka,345821,2,0,16,1,8.00,4,1,0,1,0,0
Isuru Udana,328026,4,0,45,1,11.25,4,4,1,5,0,0
Thisara Perera,233514,4,0,36,1,9.00,7,3,0,2,1,0
Akila Dananjaya,574178,4,0,32,0,8.00,6,2,1,1,0,0
Jeevan Mendis,49700,3,0,21,2,7.00,6,1,1,0,0,0
Nazmul Islam,446810,4,0,25,2,6.25,11,2,1,1,0,1
Mohammad Saifuddin,629070,2,0,33,0,16.50,1,7,0,1,0,1
Mahmudullah,56025,2,0,23,0,11.50,3,1,2,1,0,1
Rubel Hossain,300619,3.4,0,52,1,14.18,5,6,2,3,0,1
Mustafizur Rahman,330902,3,0,32,0,10.66,7,5,1,1,0,1
Afif Hossain,935995,2,0,26,1,13.00,4,2,2,1,0,1
