Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dilbar Hussain,1206623,4,0,56,1,14.00,6,4,4,3,0,0
Adam Zampa,379504,4,0,27,3,6.75,11,2,1,0,0,0
Nathan Coulter-Nile,261354,3,0,29,0,9.66,3,4,0,0,0,0
Glenn Maxwell,325026,3,0,26,0,8.66,6,2,1,0,0,0
Sandeep Lamichhane,960361,4,0,16,1,4.00,9,0,0,0,0,0
Clint Hinchliffe,774217,2,0,28,0,14.00,3,1,3,0,0,0
Matt Renshaw,722303,1,0,16,0,16.00,2,2,1,0,0,1
James Pattinson,272465,3,0,17,2,5.66,12,3,0,1,0,1
Mujeeb Ur Rahman,974109,4,0,11,2,2.75,15,0,0,1,0,1
Mitchell Swepson,590326,4,0,31,3,7.75,8,1,2,1,0,1
Ben Cutting,230371,1,0,11,0,11.00,1,0,1,0,0,1
Ben Laughlin,315623,3,0,12,1,4.00,8,0,0,1,0,1
Jack Prestwidge,977451,1.4,0,10,1,6.00,4,0,0,1,0,1
