Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mustafizur Rahman,330902,10,1,33,0,3.30,39,2,0,2,0,0
Mehidy Hasan Miraz,629063,10,1,29,4,2.90,41,3,0,0,0,0
Shakib Al Hasan,56143,9,0,40,2,4.44,31,2,2,0,0,0
Mashrafe Mortaza,56007,9,1,34,2,3.77,28,2,0,0,0,0
Mohammad Saifuddin,629070,9,0,38,1,4.22,29,4,0,1,0,0
Mahmudullah,56025,3,0,14,0,4.66,11,1,0,2,0,0
Kemar Roach,230553,3,0,16,0,5.33,12,2,0,0,0,1
Roston Chase,391832,8,0,32,0,4.00,31,5,0,0,0,1
Keemo Paul,677081,7,0,38,2,5.42,26,5,1,0,0,1
Marlon Samuels,52983,4,0,25,0,6.25,13,1,2,1,0,1
Devendra Bishoo,341593,9,0,48,0,5.33,30,5,1,0,1,1
Fabian Allen,670013,4,0,22,0,5.50,12,0,2,0,0,1
Rovman Powell,820351,3.3,0,21,0,6.00,10,3,0,0,0,1
