Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Mitchell Johnson,6033,4,0,15,2,3.75,0,0,0
Ashton Turner,500268,2,0,23,0,11.50,0,0,0
Tim Bresnan,9310,4,0,20,2,5.00,0,0,0
Andrew Tye,459508,4,0,37,0,9.25,0,0,0
Ashton Agar,505120,4,0,22,1,5.50,0,0,0
Adam Voges,8119,2,0,14,1,7.00,0,0,0
Stuart Broad,10617,3.5,0,33,1,8.60,2,1,1
Clive Rose,288285,4,0,28,1,7.00,0,0,1
Dan Christian,4864,2,0,16,0,8.00,0,0,1
Jake Reed,602570,1,0,13,0,13.00,0,0,1
Cameron Boyce,326625,3,0,44,1,14.66,0,0,1
