Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Saqib Mahmood,643885,4,0,38,0,9.50,7,5,1,1,0,0
Moeen Ali,8917,1,0,10,0,10.00,0,1,0,0,0,0
Chris Jordan,288992,4,0,41,1,10.25,4,4,1,1,0,0
Tom Curran,550235,4,0,46,1,11.50,5,3,2,0,2,0
Adil Rashid,244497,4,0,32,2,8.00,6,3,1,0,0,0
Lewis Gregory,362201,3,0,22,0,7.33,5,2,0,1,0,0
Imad Wasim,227758,3,0,30,0,10.00,4,3,1,0,0,1
Shaheen Shah Afridi,1072470,3.1,0,44,0,13.89,3,6,1,1,1,1
Mohammad Amir,290948,2,0,25,0,12.50,2,1,2,0,0,1
Shadab Khan,922943,4,0,34,3,8.50,6,1,2,1,0,1
Iftikhar Ahmed,480603,3,0,31,0,10.33,3,3,1,0,0,1
Haris Rauf,1161606,4,0,34,2,8.50,7,4,1,0,0,1
