Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,4,0,37,0,9.25,8,5,1,1,0,0
Seth Rance,395057,4,0,47,1,11.75,7,5,2,3,0,0
Ben Wheeler,440523,4,0,36,2,9.00,10,5,1,1,0,0
Ish Sodhi,559066,4,0,32,0,8.00,6,2,1,1,0,0
Mitchell Santner,502714,2,0,30,0,15.00,0,0,3,2,0,0
Colin de Grandhomme,55395,2,0,18,1,9.00,2,2,0,1,0,0
Mohammad Amir,290948,4,0,28,2,7.00,12,1,2,0,0,1
Rumman Raees,448243,3,0,27,1,9.00,5,3,0,1,1,1
Faheem Ashraf,681117,3.3,0,22,3,6.28,13,2,1,1,0,1
Hasan Ali,681305,4,0,27,1,6.75,9,2,1,0,0,1
Shadab Khan,922943,4,0,37,2,9.25,7,2,2,2,0,1
