Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,9,0,63,1,7.00,28,6,2,3,3,0
Wayne Parnell,265564,7,0,47,1,6.71,19,3,2,1,0,0
Chris Morris,439952,10,1,61,2,6.10,26,6,1,2,0,0
Imran Tahir,40618,9,0,68,0,7.55,16,4,3,0,0,0
Andile Phehlukwayo,540316,9,0,59,2,6.55,23,1,4,0,1,0
Jean-Paul Duminy,44932,6,0,34,0,5.66,13,3,0,1,0,0
Chris Woakes,247235,8,0,38,4,4.75,30,6,0,0,0,1
Mark Wood,351588,6,0,49,1,8.16,18,9,0,0,0,1
Liam Plunkett,19264,9,0,42,1,4.66,26,2,0,1,0,1
Adil Rashid,244497,10,0,69,2,6.90,21,7,1,2,0,1
Ben Stokes,311158,2,0,14,0,7.00,1,1,0,0,0,1
Moeen Ali,8917,9,0,50,2,5.55,24,4,1,0,0,1
Joe Root,303669,1,0,4,0,4.00,2,0,0,0,0,1
