Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Murtagh,17134,10,2,60,2,6.00,32,4,3,2,0,0
Andy McBrine,417381,10,2,37,1,3.70,39,3,1,0,0,0
Simi Singh,1005257,8,0,46,0,5.75,25,0,4,0,0,0
James Cameron-Dow,380957,7,0,37,1,5.28,23,5,0,1,0,0
George Dockrell,348034,5,0,17,1,3.40,19,2,0,0,0,0
Boyd Rankin,24599,10,0,56,2,5.60,31,3,2,4,0,0
Mujeeb Ur Rahman,974109,10,0,55,1,5.50,33,4,3,1,0,1
Dawlat Zadran,516561,10,1,52,2,5.20,36,7,1,0,0,1
Samiullah Shinwari,318339,10,0,60,1,6.00,26,2,3,0,0,1
Mohammad Nabi,25913,10,0,45,1,4.50,30,1,1,0,0,1
Rashid Khan,793463,9,0,44,1,4.88,26,1,2,2,0,1
