Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Beuran Hendricks,379927,8,0,46,1,5.75,23,5,0,0,1,0
Lungi Ngidi,542023,7,0,42,0,6.00,19,2,2,0,0,0
JJ Smuts,280490,10,0,43,1,4.30,26,2,0,0,0,0
Andile Phehlukwayo,540316,8,0,47,1,5.87,27,6,0,3,0,0
Tabraiz Shamsi,379145,10,0,38,3,3.80,31,2,0,2,0,0
Lutho Sipamla,698143,7,0,40,1,5.71,20,3,0,3,0,0
Chris Woakes,247235,9,0,36,1,4.00,29,1,1,0,0,1
Sam Curran,662973,5,0,28,0,5.60,15,4,0,0,0,1
Joe Root,303669,7,0,35,1,5.00,19,3,0,0,0,1
Tom Curran,550235,7,0,38,0,5.42,21,3,1,1,0,1
Matt Parkinson,653695,8.4,0,48,0,5.53,25,5,0,0,0,1
Chris Jordan,288992,5,0,31,1,6.20,10,3,0,0,0,1
Joe Denly,12454,6,0,41,0,6.83,12,2,1,0,0,1
