Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Murtagh,17134,10,0,50,1,5.00,34,6,0,0,0,0
Peter Chase,524845,10,0,69,2,6.90,33,10,1,2,0,0
Kevin O'Brien,24605,9,0,71,0,7.88,24,10,1,1,0,0
Barry McCarthy,348059,10,0,61,2,6.10,28,4,2,0,0,0
George Dockrell,348034,8,0,52,1,6.50,15,3,1,1,0,0
Paul Stirling,303427,3,0,21,0,7.00,5,2,0,0,0,0
Mark Wood,351588,8.1,0,38,2,4.65,28,4,1,0,0,1
David Willey,308251,3,0,23,0,7.66,12,4,0,1,0,1
Jake Ball,414990,7,0,38,1,5.42,23,4,1,1,0,1
Liam Plunkett,19264,8,0,23,3,2.87,30,1,0,2,0,1
Joe Root,303669,10,0,52,3,5.20,26,1,2,2,0,1
Adil Rashid,244497,10,0,68,1,6.80,21,5,2,0,0,1
