Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Suranga Lakmal,49619,14,3,29,1,2.07,0,0,0
Vishwa Fernando,465783,17,1,62,4,3.64,0,0,0
Kasun Rajitha,499594,14.4,0,68,3,4.63,0,2,0
Dimuth Karunaratne,227772,3,0,9,0,3.00,0,0,0
Lasith Embuldeniya,848109,10,1,51,1,5.09,0,0,0
Oshada Fernando,366725,1,0,10,0,10.00,0,0,0
Dale Steyn,47492,20,7,48,4,2.40,0,0,1
Vernon Philander,46945,10,2,32,2,3.20,0,0,1
Kagiso Rabada,550215,12.2,2,48,2,3.89,0,0,1
Duanne Olivier,486679,13,2,36,1,2.76,1,0,1
Keshav Maharaj,267724,3,0,16,0,5.33,0,0,1
Dean Elgar,230852,1,0,5,0,5.00,0,0,1
Suranga Lakmal,49619,20,5,52,0,2.60,1,0,2
Vishwa Fernando,465783,17.1,2,71,4,4.13,1,0,2
Kasun Rajitha,499594,13,1,54,1,4.15,0,2,2
Lasith Embuldeniya,848109,26,3,66,5,2.53,0,1,2
Dhananjaya de Silva,465793,2,0,8,0,4.00,0,0,2
Oshada Fernando,366725,1,0,6,0,6.00,0,0,2
Dale Steyn,47492,18,1,71,2,3.94,0,0,3
Vernon Philander,46945,8,3,13,1,1.62,0,0,3
Keshav Maharaj,267724,20,1,71,3,3.55,0,0,3
Kagiso Rabada,550215,22.3,3,97,1,4.31,1,0,3
Duanne Olivier,486679,16,3,35,2,2.18,0,0,3
Aiden Markram,600498,1,0,4,0,4.00,0,0,3
