Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sandeep Sharma,438362,4,0,41,1,10.25,10,7,1,0,0,0
Mohit Sharma,537119,4,0,37,1,9.25,9,3,2,0,1,0
Axar Patel,554691,4,0,33,1,8.25,6,1,2,0,0,0
Varun Aaron,360911,4,0,45,2,11.25,10,8,0,4,1,0
KC Cariappa,777537,3,0,23,1,7.66,6,3,0,0,1,0
Glenn Maxwell,325026,1,0,7,0,7.00,2,1,0,0,0,0
Zaheer Khan,30102,4,0,38,0,9.50,5,4,1,0,0,1
Shahbaz Nadeem,31872,2,0,13,2,6.50,6,2,0,0,0,1
Chris Morris,439952,4,0,23,3,5.75,8,1,0,1,0,1
Pat Cummins,489889,4,0,23,2,5.75,10,3,0,0,0,1
Amit Mishra,31107,3,0,16,1,5.33,9,0,1,0,0,1
Corey Anderson,277662,3,0,23,1,7.66,3,1,1,0,0,1
