Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dawlat Zadran,516561,3,0,33,0,11.00,7,4,1,2,0,0
Karim Janat,793467,3,0,19,1,6.33,8,1,0,1,0,0
Amir Hamza,402245,2,0,11,0,5.50,6,0,1,0,0,0
Mohammad Nabi,25913,2,0,21,1,10.50,3,0,2,0,0,0
Rashid Khan,793463,3,0,14,0,4.66,9,1,0,0,0,0
Gulbadin Naib,352048,2,0,10,1,5.00,7,0,1,0,0,0
Samuel Badree,51433,3,0,11,1,3.66,12,0,1,0,0,1
Jerome Taylor,53191,2,0,13,1,6.50,5,1,0,1,0,1
Kesrick Williams,450075,2.3,0,11,3,4.40,8,1,0,0,0,1
Sunil Narine,230558,3,0,24,1,8.00,8,2,1,0,0,1
Carlos Brathwaite,457249,3,0,26,2,8.66,10,1,3,0,0,1
