Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Zulfiqar Babar,43871,4,0,28,1,7.00,0,0,0
Anwar Ali,232491,3,0,37,0,12.33,0,1,0
Thisara Perera,233514,4,0,37,0,9.25,0,0,0
Mohammad Nawaz,348148,3,0,44,0,14.66,0,0,0
Hassan Khan,959789,4,0,28,2,7.00,0,0,0
Mahmudullah,56025,2,0,23,0,11.50,0,0,0
Sohail Tanvir,43265,3.5,0,47,2,12.26,1,0,1
Sunil Narine,230558,4,0,38,0,9.50,0,0,1
Mohammad Irfan,805925,4,0,48,2,12.00,0,1,1
Bilawal Bhatti,343305,1.1,0,19,0,16.28,0,0,1
Yasir Shah,43685,4,0,31,0,7.75,0,0,1
Cameron Delport,322810,1.5,0,18,1,9.81,0,0,1
