Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,4,0,33,3,8.25,12,4,1,1,0,0
Faheem Ashraf,681117,4,0,38,1,9.50,10,1,3,2,0,0
Hasan Ali,681305,4,0,38,1,9.50,8,2,2,0,1,0
Shaheen Shah Afridi,1072470,4,0,32,1,8.00,7,3,1,0,0,0
Shadab Khan,922943,4,0,38,2,9.50,9,3,2,0,0,0
Glenn Maxwell,325026,3,0,35,2,11.66,4,4,1,1,0,1
Billy Stanlake,533042,4,0,25,0,6.25,11,2,1,0,0,1
Jhye Richardson,774223,4,0,29,1,7.25,11,1,2,1,0,1
Andrew Tye,459508,4,0,33,0,8.25,8,5,0,0,0,1
Marcus Stoinis,325012,2.2,0,31,0,13.28,1,4,1,0,0,1
Jack Wildermuth,570854,1,0,16,0,16.00,1,2,0,4,0,1
Ashton Agar,505120,1,0,16,0,16.00,1,2,1,0,0,1
