Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,26,1,6.50,10,3,0,1,1,0
Isuru Udana,328026,4,0,39,1,9.75,4,4,1,2,0,0
Akila Dananjaya,574178,4,0,31,1,7.75,6,4,0,0,0,0
Jeffrey Vandersay,370040,4,0,25,0,6.25,7,1,0,0,0,0
Thisara Perera,233514,3,0,45,0,15.00,0,2,4,0,0,0
Kamindu Mendis,784373,1,0,12,0,12.00,0,2,0,0,0,0
Dale Steyn,47492,3,0,34,2,11.33,7,4,2,0,0,1
Chris Morris,439952,4,1,32,3,8.00,11,4,1,1,0,1
Lutho Sipamla,698143,4,0,42,0,10.50,10,4,3,0,0,1
Dwaine Pretorius,327830,4,0,22,1,5.50,8,1,0,2,0,1
Tabraiz Shamsi,379145,4,0,16,2,4.00,14,2,0,0,0,1
Jean-Paul Duminy,44932,1,0,18,0,18.00,2,1,2,0,1,1
