Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Muhammad Musa,1072472,3,0,37,1,12.33,8,6,1,1,0,0
Faheem Ashraf,681117,4,0,42,2,10.50,8,3,3,1,0,0
Amad Butt,717373,4,0,35,0,8.75,5,3,1,0,0,0
Shadab Khan,922943,4,0,14,2,3.50,11,0,0,0,0,0
Hussain Talat,628240,2,0,24,0,12.00,3,3,1,0,0,0
Ahmed Safi Abdullah,800983,3,0,27,1,9.00,10,1,3,0,0,0
Shaheen Shah Afridi,1072470,4,0,18,4,4.50,15,2,0,2,0,1
Mohammad Hafeez,41434,2,0,11,1,5.50,6,0,1,0,0,1
Usman Shinwari,697279,3.5,0,46,0,12.00,5,5,2,0,1,1
Haris Rauf,1161606,4,0,41,2,10.25,12,5,2,1,1,1
David Wiese,221140,4,0,33,1,8.25,6,1,2,0,0,1
Samit Patel,18632,2,0,30,1,15.00,2,1,3,0,0,1
