Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shaheen Shah Afridi,1072470,4,0,43,1,10.75,8,4,2,0,1,0
Haris Rauf,1161606,4,0,38,3,9.50,8,2,2,2,1,0
Mohammad Hafeez,41434,2,0,11,0,5.50,5,1,0,0,0,0
Ahmed Daniyal,1249564,4,0,29,1,7.25,10,1,2,0,0,0
Rashid Khan,793463,4,0,30,1,7.50,10,3,1,1,0,0
David Wiese,221140,2,0,22,0,11.00,0,1,1,1,0,0
Mohammad Nawaz,348148,2,0,8,0,4.00,8,1,0,0,0,1
Mohammad Hasnain,1158100,3.2,0,31,0,9.30,6,5,0,1,0,1
Usman Shinwari,697279,4,0,47,0,11.75,7,5,2,0,1,1
Anwar Ali,232491,3,0,33,0,11.00,2,2,2,0,0,1
Zahid Mahmood,433614,3,0,28,1,9.33,6,2,2,0,0,1
Ben Cutting,230371,3,0,31,0,10.33,2,1,2,0,0,1
