Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,10,0,70,1,7.00,27,7,2,2,0,0
Jasprit Bumrah,625383,10,1,35,4,3.50,38,2,1,2,0,0
Khaleel Ahmed,942645,10,0,65,1,6.50,31,5,3,1,0,0
Yuzvendra Chahal,430246,10,1,56,1,5.60,35,3,4,0,0,0
Kuldeep Yadav,559235,10,0,52,2,5.20,31,4,2,0,0,0
Kemar Roach,230553,10,0,48,1,4.80,32,5,0,0,0,1
Jason Holder,391485,9,0,46,2,5.11,30,6,0,3,0,1
Obed McCoy,906783,5,0,38,2,7.60,11,6,0,1,0,1
Ashley Nurse,315594,10,0,43,2,4.30,29,3,0,1,0,1
Fabian Allen,670013,10,0,52,0,5.20,29,3,2,0,0,1
Marlon Samuels,52983,3.4,1,12,3,3.27,13,1,0,0,0,1
