Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shafiul Islam,288305,10,2,68,3,6.80,31,6,3,1,0,0
Rubel Hossain,300619,9,1,55,1,6.11,24,7,0,1,0,0
Taijul Islam,401057,10,1,34,1,3.40,35,1,1,0,0,0
Mehidy Hasan Miraz,629063,9,0,59,0,6.55,19,6,1,0,0,0
Soumya Sarkar,436677,9,0,56,3,6.22,21,6,0,1,0,0
Mahmudullah,56025,3,0,22,0,7.33,8,3,0,1,0,0
Shehan Jayasuriya,422965,6,0,40,0,6.66,14,3,1,0,0,1
Kasun Rajitha,499594,5,0,17,2,3.40,22,2,0,3,0,1
Akila Dananjaya,574178,10,0,44,1,4.40,30,2,1,0,0,1
Dasun Shanaka,437316,6,0,27,3,4.50,20,3,0,2,0,1
PWH de Silva,784379,4,1,16,1,4.00,16,2,0,0,0,1
Lahiru Kumara,784375,5,0,26,2,5.20,17,4,0,0,0,1
