Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Tanvir,43265,4,1,21,4,5.25,14,3,0,1,0,0
Ghulam Mudassar,938937,3.4,0,37,0,10.09,8,7,0,0,0,0
Mohammad Nawaz,348148,4,0,24,1,6.00,14,1,2,0,0,0
Mohammad Irfan,805925,4,0,47,0,11.75,5,6,1,0,0,0
Fawad Ahmed,240609,4,0,15,3,3.75,12,0,0,0,0,0
Dwayne Smith,53118,0.2,0,6,0,18.00,1,0,1,0,0,0
Samit Patel,18632,3,0,15,1,5.00,9,2,0,0,0,1
Faheem Ashraf,681117,3,0,24,0,8.00,8,2,1,0,0,1
Rumman Raees,448243,3.2,0,28,1,8.40,5,2,1,1,0,1
Wayne Parnell,265564,1,0,16,0,16.00,1,2,1,0,0,1
Shadab Khan,922943,4,0,38,0,9.50,6,2,2,1,0,1
Mohammad Sami,41324,1,0,14,0,14.00,2,3,0,0,1,1
Cameron Delport,322810,3,0,21,1,7.00,3,0,1,1,0,1
