Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,10,1,54,1,5.40,33,5,1,3,0,0
Lungi Ngidi,542023,6,0,47,0,7.83,14,7,0,2,0,0
Chris Morris,439952,9,0,45,1,5.00,23,2,1,1,0,0
Andile Phehlukwayo,540316,6,0,42,1,7.00,14,4,0,5,0,0
Imran Tahir,40618,9,0,52,1,5.77,18,5,0,0,0,0
Jean-Paul Duminy,44932,10,0,60,2,6.00,19,2,1,0,0,0
Bhuvneshwar Kumar,326016,7,0,41,0,5.85,22,4,1,0,0,1
Jasprit Bumrah,625383,7,0,32,2,4.57,27,3,0,1,0,1
Hardik Pandya,625371,8,0,35,0,4.37,22,1,0,1,0,1
Yuzvendra Chahal,430246,9,0,46,4,5.11,23,2,1,0,0,1
Kuldeep Yadav,559235,9,1,23,4,2.55,42,3,0,0,0,1
