Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tom Cooper,219885,1,0,1,0,1.00,5,0,0,0,0,0
Kane Richardson,272262,4,0,26,3,6.50,11,2,1,1,0,0
Harry Gurney,244639,4,0,24,1,6.00,12,2,0,1,1,0
Jack Wildermuth,570854,2,0,7,0,3.50,6,0,0,0,0,0
Dan Christian,4864,2,0,12,1,6.00,6,0,1,1,0,0
Cameron Boyce,326625,3,0,15,0,5.00,4,0,0,0,0,0
Mohammad Nabi,25913,4,0,25,4,6.25,12,0,2,0,0,0
Ben Dwarshuis,679567,3,0,24,0,8.00,9,3,1,1,0,1
Sean Abbott,398666,3,0,31,1,10.33,6,3,2,0,0,1
Tom Curran,550235,3,0,28,0,9.33,5,3,1,0,0,1
Moises Henriques,5961,1,0,8,0,8.00,3,1,0,1,0,1
Steve O'Keefe,7069,3,0,23,2,7.66,9,1,2,0,0,1
