Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Sami,41324,3,0,20,1,6.66,9,3,0,0,0,0
Rumman Raees,448243,4,0,26,1,6.50,10,3,0,2,0,0
Andre Russell,276298,3,0,37,1,12.33,6,4,2,1,0,0
Faheem Ashraf,681117,4,0,37,2,9.25,8,5,1,0,0,0
Shadab Khan,922943,4,0,34,0,8.50,3,1,2,0,0,0
Samit Patel,18632,2,0,21,1,10.50,3,0,2,0,0,0
Mohammad Asghar,654261,3,0,26,0,8.66,6,1,2,0,0,1
Umaid Asif,429122,4,0,23,4,5.75,10,2,0,1,0,1
Wahab Riaz,43590,4,0,21,1,5.25,13,3,0,1,0,1
Chris Jordan,288992,4,0,33,1,8.25,9,6,0,0,0,1
Ibtisam Sheikh,1123377,4,0,20,3,5.00,7,1,0,0,0,1
Daren Sammy,53115,1,0,19,0,19.00,0,2,1,1,0,1
