Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Clive Rose,288285,3,0,22,0,7.33,7,2,1,0,0,0
D'Arcy Short,308798,3,0,25,0,8.33,8,3,1,1,0,0
Jofra Archer,669855,4,0,27,3,6.75,13,3,1,0,1,0
Tymal Mills,459257,4,0,35,0,8.75,7,2,2,0,0,0
Cameron Boyce,326625,3,0,32,0,10.66,4,2,2,0,0,0
Dan Christian,4864,3,0,42,0,14.00,4,7,1,0,0,0
Colin Ingram,45705,1,0,6,0,6.00,2,0,0,0,0,1
Billy Stanlake,533042,4,0,25,0,6.25,11,3,0,0,0,1
Michael Neser,376169,4,0,40,1,10.00,7,4,1,0,1,1
Rashid Khan,793463,4,0,35,0,8.75,10,1,3,2,0,1
Ben Laughlin,315623,4,0,40,1,10.00,10,3,2,1,1,1
Peter Siddle,7898,3,0,18,1,6.00,5,0,0,1,1,1
