Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,4,0,37,0,9.25,11,2,3,1,0,0
Jagadeesha Suchith,527663,4,0,28,2,7.00,11,3,1,0,0,0
Chris Morris,439952,4,0,47,1,11.75,9,8,1,1,1,0
Axar Patel,554691,3,0,31,1,10.33,6,3,2,0,0,0
Amit Mishra,31107,3,0,16,0,5.33,6,1,0,0,0,0
Sherfane Rutherford,914541,2,0,19,0,9.50,1,0,1,2,0,0
Deepak Chahar,447261,3,0,32,1,10.66,6,4,1,0,0,1
Harbhajan Singh,29264,4,0,28,1,7.00,10,2,1,0,0,1
Imran Tahir,40618,3.2,0,12,4,3.60,12,1,0,0,0,1
Ravindra Jadeja,234675,3,0,9,3,3.00,9,0,0,0,0,1
Dwayne Bravo,51439,3,0,18,0,6.00,6,2,0,0,0,1
