Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Andy McBrine,417381,10,0,45,2,4.50,35,3,2,1,0,0
Tim Murtagh,17134,10,2,41,4,4.09,41,1,3,1,0,0
Boyd Rankin,24599,10,0,55,1,5.50,39,7,1,3,1,0
Kevin O'Brien,24605,8,0,66,0,8.25,22,4,4,5,0,0
George Dockrell,348034,10,0,38,0,3.80,33,3,0,0,0,0
Paul Stirling,303427,2,0,10,0,5.00,6,1,0,0,0,0
Kemar Roach,230553,10,3,27,4,2.70,43,2,0,0,0,1
Jason Holder,391485,10,0,49,2,4.90,31,6,0,0,0,1
Ashley Nurse,315594,7,0,29,0,4.14,22,2,0,0,0,1
Carlos Brathwaite,457249,8,0,36,0,4.50,28,3,0,2,0,1
Marlon Samuels,52983,3,0,20,0,6.66,8,0,2,0,0,1
Kesrick Williams,450075,8.2,0,43,4,5.16,27,5,0,1,0,1
