Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095, b Jadeja,42,34,48,5,1,123.53,0
Manan Vohra,532856,c †Karthik b Jadeja,38,23,36,4,2,165.22,0
David Miller (c),321777, b Bravo,15,10,22,1,1,150.0,0
Glenn Maxwell,325026, b Bravo,2,4,6,0,0,50.0,0
Wriddhiman Saha †,279810,c Jadeja b Bravo,20,25,41,0,0,80.0,0
Marcus Stoinis,325012,c Finch b Bravo,33,22,39,4,0,150.0,0
Axar Patel,554691,not out ,4,2,3,0,0,200.0,0
Mitchell Johnson,6033,not out ,0,0,1,0,0,,0
Aaron Finch,5334,st †Saha b Sahu,74,47,58,12,0,157.45,1
Brendon McCullum,37737,st †Saha b Sandeep Sharma,0,2,5,0,0,0.0,1
Suresh Raina (c),33335,c Johnson b Stoinis,20,9,23,1,2,222.22,1
Dinesh Karthik †,30045,not out ,41,26,62,7,0,157.69,1
Ravindra Jadeja,234675,run out (Johnson),8,12,16,0,0,66.67,1
Ishan Kishan,720471,c Sharma b Johnson,11,8,10,2,0,137.5,1
Dwayne Bravo,51439,not out ,2,2,5,0,0,100.0,1
