Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,lbw b Southee,1,9,8,0,0,11.11,0
Dimuth Karunaratne,227772,c †Watling b Wagner,79,144,200,11,0,54.86,0
Dhananjaya de Silva,465793,c †Watling b Southee,1,7,7,0,0,14.29,0
Kusal Mendis,629074,c Patel b Southee,2,4,4,0,0,50.0,0
Angelo Mathews,49764,c †Watling b Southee,83,153,239,9,1,54.25,0
Dinesh Chandimal (c),300628,c Patel b Southee,6,34,46,0,0,17.65,0
Niroshan Dickwella †,429754,not out ,80,101,154,11,0,79.21,0
Dilruwan Perera,49920,c †Watling b de Grandhomme,16,38,44,2,0,42.11,0
Suranga Lakmal,49619,c Nicholls b Wagner,3,12,28,0,0,25.0,0
Kasun Rajitha,499594,c †Watling b Boult,2,32,55,0,0,6.25,0
Lahiru Kumara,784375,c de Grandhomme b Southee,0,8,13,0,0,0.0,0
Jeet Raval,277914,c †Dickwella b Kumara,43,70,101,6,0,61.43,1
Tom Latham,388802,not out ,264,489,694,21,1,53.99,1
Kane Williamson (c),277906,c Rajitha b de Silva,91,93,169,10,0,97.85,1
Ross Taylor,38699,c Karunaratne b Kumara,50,88,102,5,0,56.82,1
Henry Nicholls,539511,c Rajitha b Perera,50,101,154,6,0,49.5,1
BJ Watling †,38924,c †Dickwella b Kumara,0,6,6,0,0,0.0,1
Colin de Grandhomme,55395,c Rajitha b de Silva,49,53,62,3,3,92.45,1
Tim Southee,232364,run out (Chandimal),6,14,27,0,0,42.86,1
Neil Wagner,233713,c de Silva b Lakmal,0,6,5,0,0,0.0,1
Ajaz Patel,595783, b Perera,6,21,43,0,0,28.57,1
Trent Boult,277912,c †Dickwella b Kumara,11,6,17,2,0,183.33,1
Danushka Gunathilaka,345821,lbw b Boult,3,17,14,0,0,17.65,2
Dimuth Karunaratne,227772,c Boult b Southee,10,13,30,1,0,76.92,2
Dhananjaya de Silva,465793, b Southee,0,5,7,0,0,0.0,2
Kusal Mendis,629074,not out ,141,335,455,16,0,42.09,2
Angelo Mathews,49764,not out ,120,323,447,11,0,37.15,2
