Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Lendl Simmons,53116,c Viljoen b Mohammad Irfan,4,13,0,0,30.77,0
Joe Denly,12454,c Imran Tahir b Viljoen,78,55,10,2,141.82,0
Babar Azam,348144,c Ahmed Shehzad b Viljoen,58,39,6,1,148.72,0
Colin Ingram,45705,not out ,29,8,0,4,362.5,0
Ravi Bopara,10582,not out ,4,5,0,0,80.0,0
Kumar Sangakkara †,50710,c †Mohammad Rizwan b Mohammad Irfan,18,13,2,1,138.46,1
Ahmed Shehzad,259410,st †Mohammad Rizwan b Imad Wasim,24,17,1,2,141.18,1
Sohaib Maqsood,43266,c Babar Azam b Usman Shinwari,11,7,1,1,157.14,1
Shoaib Malik (c),42657, b Shahid Afridi,6,8,0,0,75.0,1
Kieron Pollard,230559, b Shahid Afridi,3,6,0,0,50.0,1
Saif Badar,922967, b Shahid Afridi,13,11,1,1,118.18,1
Hardus Viljoen,375126,run out (Mohammad Amir/†Mohammad Rizwan),2,7,0,0,28.57,1
Sohail Tanvir,43265,not out ,34,29,1,4,117.24,1
Imran Tahir,40618, b Mohammad Amir,2,9,0,0,22.22,1
Junaid Khan,259551,c Denly b Mohammad Irfan,1,2,0,0,50.0,1
Mohammad Irfan,429981,run out (Denly),6,10,1,0,60.0,1
