Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Gibson b McClenaghan,2,5,0,0,40.0,0
Daniel Hughes,571761,c sub (N McAndrew) b Fawad Ahmed,29,27,1,2,107.41,0
Nic Maddinson,333780,lbw b Fawad Ahmed,31,21,4,2,147.62,0
Moises Henriques (c),5961,c Watson b Nair,13,11,0,1,118.18,0
Sam Billings,297628,run out (McClenaghan/†Buttler),32,21,2,1,152.38,0
Johan Botha,44149,lbw b Nair,0,3,0,0,0.0,0
Peter Nevill †,6973,c †Buttler b Fekete,13,15,1,0,86.67,0
Steve O'Keefe,7069,c Green b McClenaghan,19,14,3,0,135.71,0
Sean Abbott,398666,run out (†Buttler/Green),7,4,1,0,175.0,0
Daniel Sams,826901,not out ,0,0,0,0,,0
Kurtis Patterson,505110, b Sams,29,37,2,0,78.38,1
Jos Buttler †,308967,c & b Sams,0,3,0,0,0.0,1
Shane Watson (c),8180,c Henriques b Sams,77,46,6,6,167.39,1
Ben Rohrer,7547,c Henriques b Botha,7,6,1,0,116.67,1
Ryan Gibson,825211,c O'Keefe b Sams,8,17,0,0,47.06,1
Arjun Nair,901157,not out ,12,6,2,0,200.0,1
Aiden Blizzard,4498,not out ,11,7,2,0,157.14,1
