Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118, b Elliott,31,29,4,0,106.9,0
Sam Billings,297628, b Elliott,37,28,4,1,132.14,0
Brad Haddin †,5560,c Yasir Shah b Elliott,9,15,0,0,60.0,0
Misbah-ul-Haq (c),41378,not out ,61,36,3,5,169.44,0
Shane Watson,8180,c Umar Akmal b Elliott,7,6,1,0,116.67,0
Asif Ali,494230,c Elliott b Narine,1,2,0,0,50.0,0
Shadab Khan,922943,run out (Roy/†Mohammad Rizwan),4,5,0,0,80.0,0
Mohammad Sami,41324,c Fakhar Zaman b Sohail Tanvir,0,1,0,0,0.0,0
Jason Roy,298438,not out ,60,51,6,1,117.65,1
Brendon McCullum (c),37737,c Billings b Rumman Raees,25,10,4,1,250.0,1
Fakhar Zaman,512191,c & b Mohammad Sami,5,8,0,0,62.5,1
Umar Akmal,317273,c Billings b Watson,35,26,3,2,134.62,1
Grant Elliott,44956,c Asif Ali b Saeed Ajmal,3,4,0,0,75.0,1
Sunil Narine,230558,not out ,26,12,3,2,216.67,1
