Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c †Watling b Southee,65,165,251,6,0,39.39,0
Lahiru Thirimanne,301236,c Williamson b Somerville,2,35,59,0,0,5.71,0
Kusal Mendis,629074,c †Watling b de Grandhomme,32,70,74,4,0,45.71,0
Angelo Mathews,49764,c †Watling b Boult,2,29,40,0,0,6.9,0
Kusal Perera,300631,lbw b Boult,0,4,4,0,0,0.0,0
Dhananjaya de Silva,465793, b Boult,109,148,231,16,2,73.65,0
Niroshan Dickwella †,429754,c †Watling b Southee,0,3,4,0,0,0.0,0
Dilruwan Perera,49920,lbw b Patel,13,54,64,1,0,24.07,0
Suranga Lakmal,49619,c †Watling b Southee,10,24,50,1,0,41.67,0
Lasith Embuldeniya,848109,lbw b Southee,0,2,9,0,0,0.0,0
Lahiru Kumara,784375,not out ,5,11,30,0,0,45.45,0
Jeet Raval,277914,c de Silva b MDK Perera,0,9,11,0,0,0.0,1
Tom Latham,388802,lbw b MDK Perera,154,251,359,15,0,61.35,1
Kane Williamson (c),277906,c Mendis b Kumara,20,28,43,2,0,71.43,1
Ross Taylor,38699,c de Silva b Embuldeniya,23,43,62,3,0,53.49,1
Henry Nicholls,539511,c de Silva b MDK Perera,15,46,66,0,0,32.61,1
BJ Watling †,38924,not out ,105,226,306,9,0,46.46,1
Colin de Grandhomme,55395,c Kumara b Embuldeniya,83,77,110,5,5,107.79,1
Tim Southee,232364,not out ,24,10,20,2,2,240.0,1
Lahiru Thirimanne,301236,run out (Patel),0,5,2,0,0,0.0,2
Kusal Perera,300631,c †Watling b Boult,0,3,12,0,0,0.0,2
Kusal Mendis,629074, b Somerville,20,63,94,3,0,31.75,2
Angelo Mathews,49764,c Taylor b de Grandhomme,7,30,43,1,0,23.33,2
Dhananjaya de Silva,465793,c Southee b Patel,1,19,26,0,0,5.26,2
Niroshan Dickwella †,429754,c Latham b Patel,51,161,211,6,0,31.68,2
Dimuth Karunaratne (c),227772,lbw b Southee,21,70,91,2,0,30.0,2
Dilruwan Perera,49920,c Taylor b Southee,0,12,22,0,0,0.0,2
Suranga Lakmal,49619,c Latham b Somerville,14,45,67,2,1,31.11,2
Lasith Embuldeniya,848109,c Williamson b Boult,5,11,20,1,0,45.45,2
Lahiru Kumara,784375,not out ,0,3,3,0,0,0.0,2
