Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235, b Wood,4,12,23,0,0,33.33,0
KL Rahul,422108, b Archer,1,4,5,0,0,25.0,0
Virat Kohli (c),253802,c Jordan b Rashid,0,5,6,0,0,0.0,0
Rishabh Pant †,931581,c Bairstow b Stokes,21,23,34,2,1,91.3,0
Shreyas Iyer,642519,c Malan b Jordan,67,48,75,8,1,139.58,0
Hardik Pandya,625371,c Jordan b Archer,19,21,37,1,1,90.48,0
Shardul Thakur,475281,c Malan b Archer,0,1,1,0,0,0.0,0
Washington Sundar,719715,not out ,3,3,15,0,0,100.0,0
Axar Patel,554691,not out ,7,3,3,1,0,233.33,0
Jason Roy,298438,lbw b Washington Sundar,49,32,52,4,3,153.12,1
Jos Buttler †,308967,lbw b Chahal,28,24,34,2,1,116.67,1
Dawid Malan,236489,not out ,24,20,40,2,1,120.0,1
Jonny Bairstow,297433,not out ,26,17,22,1,2,152.94,1
