Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
William Porterfield (c),24611,c †Foakes b Plunkett,17,28,58,1,1,60.71,0
Paul Stirling,303427,c Archer b Curran,33,44,50,5,0,75.0,0
Andy Balbirnie,303423,st †Foakes b Denly,29,44,57,1,1,65.91,0
Lorcan Tucker,928057,c Morgan b Plunkett,7,5,9,1,0,140.0,0
Kevin O'Brien,24605,c Denly b Curran,4,2,6,1,0,200.0,0
Gary Wilson †,24609,c Root b Rashid,8,20,29,0,0,40.0,0
George Dockrell,348034,c Morgan b Plunkett,24,42,66,1,0,57.14,0
Mark Adair,526441, b Archer,32,30,30,2,2,106.67,0
Tim Murtagh,17134,c †Foakes b Plunkett,12,27,29,0,0,44.44,0
Josh Little,928067, b Curran,9,6,16,2,0,150.0,0
Boyd Rankin,24599,not out ,5,11,14,0,0,45.45,0
James Vince,296597,c Dockrell b Little,18,27,33,3,0,66.67,1
Dawid Malan,236489,c †Wilson b Little,24,30,62,3,0,80.0,1
Joe Root,303669,lbw b Murtagh,7,6,8,1,0,116.67,1
Eoin Morgan (c),24598,c †Wilson b Little,0,3,6,0,0,0.0,1
Joe Denly,12454,c O'Brien b Rankin,8,17,20,1,0,47.06,1
Ben Foakes †,364788,not out ,61,76,120,3,1,80.26,1
David Willey,308251,c Adair b Little,20,38,53,3,0,52.63,1
Tom Curran,550235,not out ,47,56,60,5,0,83.93,1
