Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873, b Cremer,64,87,112,6,0,73.56,0
Noor Ali Zadran,318340,c †Moor b Ngarava,14,28,40,2,0,50.0,0
Rahmat Shah,533956,lbw b Chatara,53,66,105,3,0,80.3,0
Asghar Afghan (c),320652,c Musakanda b Cremer,6,20,21,0,0,30.0,0
Mohammad Nabi,25913,c †Moor b Ngarava,33,33,52,1,1,100.0,0
Najibullah Zadran,524049,c Cremer b Chatara,45,47,73,1,3,95.74,0
Gulbadin Naib,352048,c Musakanda b Mpofu,5,10,15,0,0,50.0,0
Rashid Khan,793463, b Chatara,3,5,5,0,0,60.0,0
Dawlat Zadran,516561,run out (Chatara),1,3,8,0,0,33.33,0
Hashmatullah Shahidi,440970,not out ,2,1,3,0,0,200.0,0
Amir Hamza,402245,not out ,0,0,1,0,0,,0
Solomon Mire,290462, b Rashid Khan,54,55,54,7,1,98.18,1
Peter Moor †,333000,c †Mohammad Shahzad b Gulbadin Naib,17,35,61,0,0,48.57,1
Craig Ervine,55412,c sub (Samiullah Shinwari) b Gulbadin Naib,34,52,75,1,0,65.38,1
Hamilton Masakadza,55608,lbw b Rashid Khan,5,11,17,0,0,45.45,1
Ryan Burl,495964, b Mohammad Nabi,27,42,67,2,0,64.29,1
Tarisai Musakanda,596375,st †Mohammad Shahzad b Mohammad Nabi,7,8,25,0,1,87.5,1
Malcolm Waller,55872,c & b Amir Hamza,4,5,5,0,0,80.0,1
Graeme Cremer (c),55346,not out ,14,20,35,0,0,70.0,1
Tendai Chatara,425639, b Amir Hamza,4,9,5,0,0,44.44,1
Chris Mpofu,55633,c Rahmat Shah b Mohammad Nabi,0,8,13,0,0,0.0,1
Richard Ngarava,806241,c Amir Hamza b Rashid Khan,10,9,14,0,1,111.11,1
