Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hamilton Masakadza,55608,c sub (MD Gunathilaka) b Gunaratne,73,83,10,0,87.95,0
Solomon Mire,290462,c Mendis b NLTC Perera,34,37,5,0,91.89,0
Craig Ervine,55412,c Mathews b Lakmal,2,9,0,0,22.22,0
Brendan Taylor †,55814, b NLTC Perera,38,51,4,0,74.51,0
Sikandar Raza,299572,not out ,81,67,8,1,120.9,0
Malcolm Waller,55872,c Tharanga b Gunaratne,29,35,2,1,82.86,0
Peter Moor,333000,c Dananjaya b Gunaratne,19,18,0,2,105.56,0
Graeme Cremer (c),55346,not out ,0,0,0,0,,0
Kusal Perera,300631,c Muzarabani b Sikandar Raza,80,83,8,2,96.39,1
Upul Tharanga,50747,c Moor b Jarvis,11,17,2,0,64.71,1
Kusal Mendis,629074,c Cremer b Chatara,0,4,0,0,0.0,1
Angelo Mathews (c),49764,c Sikandar Raza b Muzarabani,42,64,1,1,65.62,1
Dinesh Chandimal †,300628, b Jarvis,34,33,3,1,103.03,1
Asela Gunaratne,360456,st †Taylor b Cremer,4,9,0,0,44.44,1
Thisara Perera,233514,c Sikandar Raza b Chatara,64,37,5,3,172.97,1
PWH de Silva,784379,c Moor b Cremer,11,12,0,1,91.67,1
Akila Dananjaya,574178,c Cremer b Chatara,8,19,0,0,42.11,1
Suranga Lakmal,49619,not out ,5,9,0,0,55.56,1
Dushmantha Chameera,552152,c sub (B Mavuta) b Chatara,1,4,0,0,25.0,1
