Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Afif Hossain b Mahedi Hasan,44,19,27,1,5,231.58,0
Finn Allen,959759,c sub (Mehidy Hasan Miraz) b Taskin Ahmed,71,29,51,10,3,244.83,0
Glenn Phillips,823509,c Soumya Sarkar b Shoriful Islam,14,6,13,0,2,233.33,0
Daryl Mitchell,381743,run out (Mosaddek Hossain/†Liton Das),11,6,11,1,0,183.33,0
Mark Chapman,438563,not out ,0,0,1,0,0,,0
Mohammad Naim,990081,c Chapman b Astle,19,13,17,1,2,146.15,1
Soumya Sarkar,436677,c & b Southee,10,4,4,2,0,250.0,1
Liton Das (c)†,536936, b Southee,0,1,1,0,0,0.0,1
Najmul Hossain Shanto,629058, b Astle,8,6,15,1,0,133.33,1
Afif Hossain,935995,st †Conway b Astle,8,6,13,0,1,133.33,1
Mosaddek Hossain,550133,c Young b Southee,13,8,25,0,1,162.5,1
Mahedi Hasan,833087,c Phillips b Astle,0,2,1,0,0,0.0,1
Shoriful Islam,990039, b Milne,6,3,4,0,1,200.0,1
Taskin Ahmed,538506, b Ferguson,5,4,3,1,0,125.0,1
Rubel Hossain,300619,not out ,3,6,11,0,0,50.0,1
Nasum Ahmed,348049,c Southee b Phillips,3,4,5,0,0,75.0,1
