Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Jakati b Kulkarni,30,17,16,4,2,176.47,0
Martin Guptill,226492,c Bravo b Smith,7,9,20,1,0,77.78,0
Nitish Rana,604527,c Kulkarni b Bravo,70,36,62,7,4,194.44,0
Krunal Pandya,471342,c Finch b Smith,4,3,2,1,0,133.33,0
Jos Buttler †,308967,c & b Bravo,33,31,36,3,0,106.45,0
Kieron Pollard,230559,c Smith b Kulkarni,9,11,23,0,1,81.82,0
Hardik Pandya,625371,c Jadeja b Kumar,7,8,16,1,0,87.5,0
Harbhajan Singh,29264,c Raina b Kumar,3,5,8,0,0,60.0,0
Vinay Kumar,35731,not out ,1,1,2,0,0,100.0,0
Aaron Finch,5334,lbw b Vinay Kumar,0,2,1,0,0,0.0,1
Brendon McCullum,37737, b Harbhajan Singh,48,27,49,8,1,177.78,1
Suresh Raina (c),33335,c †Buttler b Bumrah,58,36,61,8,2,161.11,1
Dinesh Karthik †,30045,c †Buttler b Vinay Kumar,3,4,6,0,0,75.0,1
Dwayne Smith,53118,not out ,37,23,34,4,2,160.87,1
Ravindra Jadeja,234675,not out ,21,15,27,4,0,140.0,1
