Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,c Bancroft b Agar,35,24,3,1,145.83,0
Phil Salt,669365,st †Inglis b Agar,59,31,7,2,190.32,0
Travis Head (c),530011,c †Inglis b Kelly,35,31,2,2,112.9,0
Alex Carey †,326434,c †Inglis b Jordan,25,17,2,1,147.06,0
Jonathan Wells,233680,not out ,23,16,3,0,143.75,0
Rashid Khan,793463,c Turner b Kelly,1,2,0,0,50.0,0
Josh Inglis †,662235,c Neser b Agar,5,6,0,0,83.33,1
Liam Livingstone,403902,c Weatherald b Agar,79,54,1,7,146.3,1
Kurtis Patterson,505110,c †Carey b Stanlake,17,15,2,0,113.33,1
Mitchell Marsh (c),272450,c Stanlake b Agar,4,8,0,0,50.0,1
Ashton Turner,500268,c †Carey b Stanlake,2,4,0,0,50.0,1
Cameron Bancroft,501011,c Neser b Rashid Khan,12,12,1,0,100.0,1
Ashton Agar,505120,not out ,10,12,0,0,83.33,1
Chris Jordan,288992, b Siddle,11,5,1,1,220.0,1
Jhye Richardson,774223,not out ,16,4,1,2,400.0,1
