Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,lbw b Woakes,19,18,30,2,1,105.56,0
Henry Nicholls,539511, b Plunkett,55,77,123,4,0,71.43,0
Kane Williamson (c),277906,c †Buttler b Plunkett,30,53,77,2,0,56.6,0
Ross Taylor,38699,lbw b Wood,15,31,47,0,0,48.39,0
Tom Latham †,388802,c sub (JM Vince) b Woakes,47,56,104,2,1,83.93,0
James Neesham,355269,c Root b Plunkett,19,25,28,3,0,76.0,0
Colin de Grandhomme,55395,c sub (JM Vince) b Woakes,16,28,38,0,0,57.14,0
Mitchell Santner,502714,not out ,5,9,19,0,0,55.56,0
Matt Henry,506612, b Archer,4,2,7,1,0,200.0,0
Trent Boult,277912,not out ,1,2,3,0,0,50.0,0
Jason Roy,298438,c †Latham b Henry,17,20,24,3,0,85.0,1
Jonny Bairstow,297433, b Ferguson,36,55,79,7,0,65.45,1
Joe Root,303669,c †Latham b de Grandhomme,7,30,40,0,0,23.33,1
Eoin Morgan (c),24598,c Ferguson b Neesham,9,22,34,0,0,40.91,1
Ben Stokes,311158,not out ,84,98,147,5,2,85.71,1
Jos Buttler †,308967,c sub (TG Southee) b Ferguson,59,60,94,6,0,98.33,1
Chris Woakes,247235,c †Latham b Ferguson,2,4,8,0,0,50.0,1
Liam Plunkett,19264,c Boult b Neesham,10,10,13,1,0,100.0,1
Jofra Archer,669855, b Neesham,0,1,5,0,0,0.0,1
Adil Rashid,244497,run out (Santner/Boult),0,0,7,0,0,,1
Mark Wood,351588,run out (Neesham/Boult),0,0,3,0,0,,1
