Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Balbirnie b Young,1,4,4,0,0,25.0,0
Jonny Bairstow †,297433, b Adair,4,7,16,0,0,57.14,0
James Vince,296597,c †Tucker b Young,16,18,32,3,0,88.89,0
Eoin Morgan (c),24598,c Tector b Little,106,84,100,15,4,126.19,0
Tom Banton,877051,lbw b Delany,58,51,88,6,1,113.73,0
Sam Billings,297628,c Adair b Young,19,18,32,3,0,105.56,0
Moeen Ali,8917,c Stirling b Campher,1,5,6,0,0,20.0,0
David Willey,308251,c Balbirnie b Campher,51,42,60,3,3,121.43,0
Tom Curran,550235,not out ,38,54,71,4,0,70.37,0
Adil Rashid,244497,run out (†Tucker),3,3,10,0,0,100.0,0
Saqib Mahmood,643885,c Balbirnie b Little,12,15,22,1,0,80.0,0
Paul Stirling,303427,run out (Roy/Curran),142,128,174,9,6,110.94,1
Gareth Delany,1099379, b Willey,12,21,40,1,0,57.14,1
Andy Balbirnie (c),303423,c Billings b Rashid,113,112,146,12,0,100.89,1
Harry Tector,961407,not out ,29,26,41,3,0,111.54,1
Kevin O'Brien,24605,not out ,21,15,28,1,1,140.0,1
