Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Khurram Manzoor,41140,c Umar Akmal b Narine,8,13,1,0,61.54,0
Joe Denly,12454,c Narine b Yasir Shah,28,14,5,1,200.0,0
Babar Azam,348144,lbw b Mustafizur Rahman,0,1,0,0,0.0,0
Colin Ingram,45705,c Umar Akmal b Yasir Shah,28,29,2,1,96.55,0
Ravi Bopara,10582,not out ,50,34,2,2,147.06,0
Mohammad Rizwan †,323389,c McCullum b Narine,1,2,0,0,50.0,0
Imad Wasim (c),227758,c & b Sohail Khan,15,13,1,1,115.38,0
Shahid Afridi,42639,c Sohail Akhtar b Sohail Khan,6,2,0,1,300.0,0
Mohammad Irfan,805925,not out ,16,12,1,1,133.33,0
Brendon McCullum (c),37737,lbw b Imad Wasim,44,30,5,2,146.67,1
Sunil Narine,230558,c †Mohammad Rizwan b Usman Shinwari,0,1,0,0,0.0,1
Fakhar Zaman,512191,c Bopara b Shahid Afridi,19,15,2,0,126.67,1
Umar Akmal,317273,st †Mohammad Rizwan b Shahid Afridi,6,5,1,0,120.0,1
Denesh Ramdin †,52917,c Denly b Mohammad Irfan,11,19,0,0,57.89,1
Sohail Akhtar,532424,c Denly b Shahid Afridi,9,9,2,0,100.0,1
Agha Salman,623977,c Mills b Usman Shinwari,15,17,1,0,88.24,1
Sohail Khan,317252,not out ,9,7,0,1,128.57,1
Yasir Shah,43685, b Mills,6,5,1,0,120.0,1
Shaheen Shah Afridi,1072470,c & b Usman Shinwari,1,5,0,0,20.0,1
Mustafizur Rahman,330902,c & b Mills,0,3,0,0,0.0,1
