Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Glenn Maxwell,325026,c Patterson b Watson,34,22,6,0,154.55,0
Luke Wright,23460,c & b Fawad Ahmed,25,12,4,1,208.33,0
Kevin Pietersen,19296,c & b Watson,60,37,7,2,162.16,0
David Hussey (c),5766, b Fawad Ahmed,15,11,1,1,136.36,0
James Faulkner,270484, b Green,12,15,0,0,80.0,0
Marcus Stoinis,325012,not out ,12,12,1,0,100.0,0
Sam Harper †,772361, b Green,0,1,0,0,0.0,0
Adam Zampa,379504,c Rohrer b Watson,2,8,0,0,25.0,0
Ben Hilfenhaus,5941,c Rohrer b Cummins,0,1,0,0,0.0,0
Scott Boland,446548,not out ,0,1,0,0,0.0,0
Kurtis Patterson,505110,c †Harper b Boland,28,18,4,1,155.56,1
Aiden Blizzard,4498, b Hilfenhaus,5,11,0,0,45.45,1
Shane Watson (c),8180,c †Harper b Hilfenhaus,3,3,0,0,100.0,1
Eoin Morgan,24598,not out ,71,50,5,3,142.0,1
Ben Rohrer,7547, b Zampa,20,19,3,0,105.26,1
Pat Cummins,489889,not out ,22,20,1,1,110.0,1
