Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144,c †Ronchi b Rumman Raees,42,32,4,0,131.25,0
Colin Munro,232359,c †Ronchi b Muhammad Musa,32,11,6,1,290.91,0
Liam Livingstone,403902,c Faheem Ashraf b Shadab Khan,30,25,3,1,120.0,0
Colin Ingram,45705,c Asif Ali b Muhammad Musa,23,16,2,1,143.75,0
Ben Dunk †,388678,c Hales b Faheem Ashraf,12,11,1,0,109.09,0
Iftikhar Ahmed,480603,c Hussain Talat b Muhammad Musa,1,2,0,0,50.0,0
Imad Wasim (c),227758,not out ,13,15,1,0,86.67,0
Aamer Yamin,434429,run out (Mohammad Sami),1,2,0,0,50.0,0
Mohammad Amir,290948,run out (Walton),3,4,0,0,75.0,0
Umer Khan,1072473, b Faheem Ashraf,0,1,0,0,0.0,0
Usman Shinwari,697279,not out ,1,2,0,0,50.0,0
Luke Ronchi †,7502,c Babar Azam b Aamer Yamin,5,9,0,0,55.56,1
Cameron Delport,322810,c Babar Azam b Umer Khan,38,27,4,2,140.74,1
Alex Hales,249866,c Babar Azam b Aamer Yamin,41,42,5,1,97.62,1
Chadwick Walton,315586,c †Dunk b Umer Khan,0,2,0,0,0.0,1
Hussain Talat,628240,c Babar Azam b Usman Shinwari,32,19,1,3,168.42,1
Asif Ali,494230,not out ,24,10,1,2,240.0,1
Faheem Ashraf,681117,c Aamer Yamin b Mohammad Amir,17,8,2,1,212.5,1
Shadab Khan,922943,not out ,0,0,0,0,,1
