Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c Sayers b Lyon,19,47,79,2,0,40.43,0
Aiden Markram,600498,c MR Marsh b Cummins,152,216,309,17,1,70.37,0
Hashim Amla,43906,c Handscomb b Cummins,27,81,112,3,0,33.33,0
AB de Villiers,44936,c †Paine b Sayers,69,119,173,7,1,57.98,0
Faf du Plessis (c),44828,lbw b Cummins,0,1,4,0,0,0.0,0
Temba Bavuma,372116,not out ,95,194,285,13,0,48.97,0
Kagiso Rabada,550215,c Renshaw b Sayers,0,2,3,0,0,0.0,0
Quinton de Kock †,379143,c MR Marsh b Lyon,39,74,117,4,0,52.7,0
Vernon Philander,46945,c Khawaja b Lyon,12,35,43,1,0,34.29,0
Keshav Maharaj,267724,c †Paine b Cummins,45,51,65,4,2,88.24,0
Morne Morkel,46538,c Handscomb b Cummins,0,1,2,0,0,0.0,0
Matt Renshaw,722303,c †de Kock b Philander,8,32,47,1,0,25.0,1
Joe Burns,326632,c du Plessis b Rabada,4,8,14,0,0,50.0,1
Usman Khawaja,215155,c †de Kock b Philander,53,84,124,9,0,63.1,1
Peter Handscomb,334337, b Philander,0,1,6,0,0,0.0,1
Shaun Marsh,6683,c de Villiers b Maharaj,16,74,104,1,0,21.62,1
Mitchell Marsh,272450, b Morkel,4,10,17,1,0,40.0,1
Tim Paine (c)†,7252,c Elgar b Rabada,62,96,161,7,2,64.58,1
Pat Cummins,489889,lbw b Maharaj,50,92,127,6,1,54.35,1
Nathan Lyon,272279,c Elgar b Rabada,8,18,13,2,0,44.44,1
Chadd Sayers,261230,c Amla b Maharaj,0,4,5,0,0,0.0,1
Josh Hazlewood,288284,not out ,1,4,15,0,0,25.0,1
Aiden Markram,600498,c Handscomb b Cummins,37,56,76,4,0,66.07,2
Dean Elgar,230852,c SE Marsh b Lyon,81,250,378,10,1,32.4,2
Hashim Amla,43906,c MR Marsh b Lyon,16,48,51,1,0,33.33,2
AB de Villiers,44936,c †Paine b Cummins,6,5,14,1,0,120.0,2
Faf du Plessis (c),44828,c Handscomb b Cummins,120,178,227,18,2,67.42,2
Temba Bavuma,372116,not out ,35,40,80,4,0,87.5,2
Quinton de Kock †,379143,lbw b Cummins,4,4,8,0,0,100.0,2
Vernon Philander,46945,not out ,33,49,64,1,2,67.35,2
Matt Renshaw,722303,lbw b Morkel,5,42,55,0,0,11.9,3
Joe Burns,326632,lbw b Morkel,42,80,108,5,1,52.5,3
Usman Khawaja,215155,lbw b Maharaj,7,12,20,1,0,58.33,3
Peter Handscomb,334337, b Philander,24,44,77,4,0,54.55,3
Shaun Marsh,6683,c Bavuma b Philander,7,20,21,1,0,35.0,3
Mitchell Marsh,272450,c †de Kock b Philander,0,3,2,0,0,0.0,3
Tim Paine (c)†,7252,c †de Kock b Philander,7,28,40,0,0,25.0,3
Pat Cummins,489889, b Philander,1,12,25,0,0,8.33,3
Nathan Lyon,272279,run out (Markram/†de Kock),9,23,37,1,0,39.13,3
Chadd Sayers,261230,c Elgar b Philander,0,1,2,0,0,0.0,3
Josh Hazlewood,288284,not out ,9,22,28,2,0,40.91,3
