Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276, b Richardson,0,5,0,0,0.0,0
Shan Masood,233901,c Marsh b Richardson,19,15,4,0,126.67,0
Haris Sohail,318788,c †Carey b Finch,34,46,5,0,73.91,0
Mohammad Rizwan †,323389,c Maxwell b Coulter-Nile,115,126,11,0,91.27,0
Umar Akmal,317273,c Handscomb b Lyon,16,21,2,0,76.19,0
Shoaib Malik (c),42657,c Maxwell b Zampa,60,61,3,1,98.36,0
Faheem Ashraf,681117,c Handscomb b Coulter-Nile,14,14,1,1,100.0,0
Imad Wasim,227758,not out ,19,10,2,1,190.0,0
Yasir Shah,43685,not out ,1,2,0,0,50.0,0
Usman Khawaja,215155,c Imam-ul-Haq b Yasir Shah,88,109,8,0,80.73,1
Aaron Finch (c),5334,not out ,153,143,11,6,106.99,1
Glenn Maxwell,325026,run out (Haris Sohail),19,15,0,2,126.67,1
Shaun Marsh,6683,not out ,11,20,0,0,55.0,1
