Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235, b McClenaghan,48,43,76,5,1,111.63,0
David Warner (c),219889,c †Patel b Harbhajan Singh,49,34,53,7,2,144.12,0
Deepak Hooda,497121,c Pollard b Harbhajan Singh,9,9,14,1,0,100.0,0
Yuvraj Singh,36084, b HH Pandya,5,7,16,1,0,71.43,0
Ben Cutting,230371, b Bumrah,20,10,21,4,0,200.0,0
Naman Ojha †,32102,c Pollard b Bumrah,9,9,21,0,0,100.0,0
Vijay Shankar,477021,c Rana b Malinga,1,2,3,0,0,50.0,0
Rashid Khan,793463,c & b Bumrah,2,4,6,0,0,50.0,0
Bhuvneshwar Kumar,326016,not out ,4,3,3,0,0,133.33,0
Ashish Nehra,31820,not out ,0,0,1,0,0,,0
Parthiv Patel †,32242,c Kumar b Hooda,39,24,45,7,0,162.5,1
Jos Buttler,308967, b Nehra,14,11,14,3,0,127.27,1
Rohit Sharma (c),34102,lbw b Rashid Khan,4,4,8,0,0,100.0,1
Nitish Rana,604527, b Kumar,45,36,68,3,2,125.0,1
Kieron Pollard,230559,c Dhawan b Kumar,11,11,21,0,1,100.0,1
Krunal Pandya,471342,c Cutting b Kumar,37,20,19,3,3,185.0,1
Hardik Pandya,625371,not out ,2,3,8,0,0,66.67,1
Harbhajan Singh,29264,not out ,3,3,3,0,0,100.0,1
