Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095,c †Ojha b Kumar,2,3,10,0,0,66.67,0
Manan Vohra,532856,run out (Dhawan),25,23,26,3,1,108.7,0
Shaun Marsh,6683,lbw b Mustafizur Rahman,40,34,49,3,2,117.65,0
David Miller (c),321777,c †Ojha b Henriques,9,11,13,1,0,81.82,0
Glenn Maxwell,325026,c Mustafizur Rahman b Henriques,1,2,2,0,0,50.0,0
Nikhil Naik †,554700,c Henriques b Mustafizur Rahman,22,28,44,1,0,78.57,0
Axar Patel,554691,not out ,36,17,32,1,3,211.76,0
Rishi Dhawan,290727,not out ,3,2,3,0,0,150.0,0
David Warner (c),219889,c Miller b Sandeep Sharma,59,31,50,7,3,190.32,1
Shikhar Dhawan,28235,c †Naik b Dhawan,45,44,69,4,0,102.27,1
Aditya Tare,333904,run out (Miller/†Naik),0,1,1,0,0,0.0,1
Eoin Morgan,24598,c Vohra b Sharma,25,20,33,2,1,125.0,1
Deepak Hooda,497121,run out (Miller),5,5,18,0,0,100.0,1
Moises Henriques,5961,not out ,5,4,4,1,0,125.0,1
Naman Ojha †,32102,not out ,2,2,2,0,0,100.0,1
