Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502,c Dawson b Sameen Gul,21,15,1,2,140.0,0
Sahibzada Farhan,647785,c Dawson b Sameen Gul,15,18,1,0,83.33,0
Ian Bell,9062,run out (sub [ADS Fletcher]/†Kamran Akmal),54,46,6,0,117.39,0
Hussain Talat,628240,c †Kamran Akmal b Pollard,0,2,0,0,0.0,0
Cameron Delport,322810, b Hasan Ali,29,18,1,2,161.11,0
Asif Ali,494230,c Wahab Riaz b Sameen Gul,13,5,0,2,260.0,0
Faheem Ashraf,681117,c Umar Amin b Umaid Asif,2,3,0,0,66.67,0
Shadab Khan,922943, b Wahab Riaz,6,5,0,0,120.0,0
Samit Patel,18632, b Hasan Ali,5,3,1,0,166.67,0
Mohammad Sami (c),41324,not out ,2,5,0,0,40.0,0
Muhammad Musa,1072472,not out ,0,1,0,0,0.0,0
Kamran Akmal †,41028,c sub (PD Salt) b Muhammad Musa,7,8,1,0,87.5,1
Imam-ul-Haq,568276,c Mohammad Sami b Faheem Ashraf,18,16,3,0,112.5,1
Dawid Malan,236489,c Patel b Muhammad Musa,1,6,0,0,16.67,1
Umar Amin,288211,c Faheem Ashraf b Patel,14,20,1,0,70.0,1
Liam Dawson,211855,c Hussain Talat b Shadab Khan,21,23,1,0,91.3,1
Kieron Pollard,230559,c sub (PD Salt) b Faheem Ashraf,51,22,3,5,231.82,1
Daren Sammy (c),53115,c sub (PD Salt) b Muhammad Musa,11,10,1,0,110.0,1
Wahab Riaz,43590,c Sahibzada Farhan b Mohammad Sami,20,8,1,2,250.0,1
Hasan Ali,681305,c Sahibzada Farhan b Mohammad Sami,2,4,0,0,50.0,1
Umaid Asif,429122,c Faheem Ashraf b Mohammad Sami,0,1,0,0,0.0,1
Sameen Gul,922947,not out ,0,0,0,0,,1
