Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c Weerakkody b Lakmal,109,87,111,16,0,125.29,0
Hashim Amla,43906,c Mendis b Madushanka,154,134,217,15,5,114.93,0
Faf du Plessis,44828,c Lakmal b Madushanka,41,34,46,1,2,120.59,0
AB de Villiers (c),44936,c Kumara b Vandersay,14,9,11,2,0,155.56,0
Jean-Paul Duminy,44932,c †Dickwella b Lakmal,10,12,23,1,0,83.33,0
Farhaan Behardien,44410,c Gunaratne b Lakmal,32,20,30,1,2,160.0,0
Chris Morris,439952,not out ,3,4,12,0,0,75.0,0
Wayne Parnell,265564,not out ,1,1,5,0,0,100.0,0
Niroshan Dickwella †,429754,c de Villiers b Parnell,39,19,34,5,2,205.26,1
Upul Tharanga (c),50747,c Rabada b Morris,7,11,14,0,0,63.64,1
Kusal Mendis,629074,c de Villiers b Morris,1,7,11,0,0,14.29,1
Sandun Weerakkody,499592,c Rabada b Parnell,10,9,18,1,0,111.11,1
Dhananjaya de Silva,465793, b Imran Tahir,11,19,30,1,0,57.89,1
Asela Gunaratne,360456,not out ,114,117,168,14,2,97.44,1
Sachith Pathirana,212756,c de Villiers b Morris,56,62,66,6,1,90.32,1
Lahiru Madushanka,428366,run out (Behardien),7,10,12,1,0,70.0,1
Jeffrey Vandersay,370040, b Morris,7,18,17,1,0,38.89,1
Suranga Lakmal,49619,not out ,20,28,50,1,1,71.43,1
