Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Janneman Malan,605680,lbw b Mohammad Nawaz,24,16,19,2,2,150.0,0
Aiden Markram,600498,c †Mohammad Rizwan b Mohammad Nawaz,51,32,46,8,1,159.38,0
Wihan Lubbe,429886,c Shaheen Shah Afridi b Hasan Ali,4,3,5,1,0,133.33,0
Heinrich Klaasen (c)†,436757,c Fakhar Zaman b Hasan Ali,50,28,55,2,4,178.57,0
Pite van Biljon,266268,c Mohammad Nawaz b Shaheen Shah Afridi,34,24,40,0,2,141.67,0
George Linde,481875,lbw b Haris Rauf,6,7,13,0,0,85.71,0
Andile Phehlukwayo,540316,not out ,9,5,12,1,0,180.0,0
Sisanda Magala,379776,not out ,9,5,7,0,1,180.0,0
Mohammad Rizwan †,323389,not out ,74,50,100,9,2,148.0,1
Babar Azam (c),348144,c Williams b Hendricks,14,14,23,3,0,100.0,1
Fakhar Zaman,512191,c Malan b Shamsi,27,19,26,4,1,142.11,1
Mohammad Hafeez,41434,st †Klaasen b Shamsi,13,11,15,1,0,118.18,1
Haider Ali,1168651,lbw b Hendricks,14,8,12,3,0,175.0,1
Mohammad Nawaz,348148,c †Klaasen b Hendricks,0,1,2,0,0,0.0,1
Faheem Ashraf,681117, b Williams,30,14,21,4,1,214.29,1
Hasan Ali,681305,not out ,9,3,3,1,0,300.0,1
