Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,c Harris b Wildermuth,32,24,4,0,133.33,0
Jake Weatherald,781285, b Tremain,3,9,0,0,33.33,0
Travis Head (c),530011, b Pollard,58,47,4,2,123.4,0
Colin Ingram,45705,c White b Bravo,68,36,4,5,188.89,0
Jonathan Wells,233680,not out ,5,4,0,0,125.0,0
Jake Lehmann,437448,c Hogg b Bravo,0,1,0,0,0.0,0
Marcus Harris,434813,c †Carey b Stanlake,25,31,2,0,80.65,1
Tim Ludeman †,233482,c †Carey b Siddle,14,11,2,0,127.27,1
Cameron White (c),8291, b Rashid Khan,17,23,0,0,73.91,1
Tom Cooper,219885,c †Carey b Stanlake,24,16,2,1,150.0,1
Kieron Pollard,230559,c Lehmann b Laughlin,14,12,1,0,116.67,1
Dwayne Bravo,51439,c Weatherald b Rashid Khan,4,3,1,0,133.33,1
Brad Hodge,5674,not out ,30,18,1,3,166.67,1
Jack Wildermuth,570854,c Weatherald b Laughlin,3,5,0,0,60.0,1
Chris Tremain,553800,not out ,2,3,0,0,66.67,1
