Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Dananjaya b Chameera,118,43,61,12,10,274.41,0
KL Rahul,422108,c †Dickwella b Pradeep,89,49,94,5,8,181.63,0
MS Dhoni †,28081, b NLTC Perera,28,21,41,2,2,133.33,0
Hardik Pandya,625371,c Samarawickrama b Pradeep,10,3,3,1,1,333.33,0
Shreyas Iyer,642519,lbw b NLTC Perera,0,1,1,0,0,0.00,0
Manish Pandey,290630,not out ,1,1,4,0,0,100.00,0
Dinesh Karthik,30045,not out ,5,2,1,1,0,250.00,0
Niroshan Dickwella †,429754,c Pandya b Unadkat,25,19,22,2,1,131.57,1
Upul Tharanga,50747,c & b Chahal,47,29,59,3,2,162.06,1
Kusal Perera,300631,c Pandey b Kuldeep Yadav,77,37,43,4,7,208.10,1
Thisara Perera (c),233514,c Pandya b Kuldeep Yadav,0,1,4,0,0,0.00,1
Asela Gunaratne,360456,st †Dhoni b Kuldeep Yadav,0,1,4,0,0,0.00,1
Sadeera Samarawickrama,629076,st †Dhoni b Chahal,5,2,7,1,0,250.00,1
Chaturanga de Silva,345825, b Chahal,1,2,2,0,0,50.00,1
Akila Dananjaya,574178,c Pandey b Chahal,5,3,4,1,0,166.66,1
Dushmantha Chameera,552152, b Pandya,3,5,8,0,0,60.00,1
Nuwan Pradeep,324358,not out ,0,5,5,0,0,0.00,1
Angelo Mathews,49764,absent hurt,-,-,-,-,-,0.00,1
